segment_id,COMET,chrF++,is_bad_source,src_length,length_group_2,length_group_3
513,0.439668744802475,14.408203665164324,False,1,short,short
514,0.5631221532821655,34.409391097869864,False,9,short,short
515,0.439668744802475,14.408203665164324,False,1,short,short
516,0.5570529699325562,49.25278649238718,False,30,short,medium
517,0.4723452627658844,15.44526118477144,False,20,short,medium
518,0.6477586627006531,48.65080487224565,False,27,short,medium
519,0.6340016722679138,35.08849938064924,False,42,long,long
520,0.3813383281230926,6.787654899755522,False,4,short,short
521,0.5563169121742249,27.248549960276247,False,17,short,medium
522,0.6682359576225281,39.91481622629526,False,25,short,medium
523,0.3754587471485138,13.436390820350724,False,6,short,short
524,0.3486711382865906,29.68336078060044,False,11,short,short
525,0.5186362862586975,38.51708418725172,False,28,short,medium
526,0.4212998151779175,21.859543124412983,False,16,short,medium
527,0.5165978074073792,5.110981308411215,False,3,short,short
528,0.9062560200691224,51.85528246880574,False,5,short,short
529,0.3759558200836181,29.03616409503993,False,37,long,medium
530,0.345641165971756,8.49778993709821,False,4,short,short
531,0.4170776307582855,4.0179946840275935,False,9,short,short
532,0.962458312511444,78.65109701355142,True,1,short,short
533,0.3843990564346313,12.32226983234706,False,7,short,short
534,0.7594028115272522,0.0,False,1,short,short
535,0.5134618878364563,4.201680672268907,False,2,short,short
536,0.5830808281898499,54.940869840381545,False,6,short,short
537,0.5113480687141418,18.63538871672159,False,19,short,medium
538,0.7871987819671631,49.9881555608189,False,6,short,short
539,0.3448736369609833,3.1254636217556926,False,11,short,short
540,0.439274787902832,3.533434903785889,False,8,short,short
541,0.9454532861709596,85.97517891989912,False,10,short,short
542,0.4897571802139282,29.394258800190144,False,4,short,short
543,0.8451874852180481,63.73619853686052,False,7,short,short
544,0.5409500002861023,31.951768979281823,False,15,short,medium
545,0.4010473489761352,5.317149253500466,True,1,short,short
546,0.4474251568317413,6.503512493815437,False,2,short,short
547,0.6098789572715759,28.307651329841914,False,13,short,medium
548,0.4187503159046173,16.932030525446564,False,10,short,short
549,0.716106116771698,47.933168750497174,False,7,short,short
550,0.3936659395694732,19.78804650044736,False,2,short,short
551,0.3976586163043976,11.142777984448916,False,9,short,short
552,0.760640561580658,47.64620631216091,False,6,short,short
553,0.5665407776832581,25.977349976222712,False,2,short,short
554,0.4477635324001312,12.203339737637185,False,6,short,short
555,0.2772536277770996,8.526958645593702,False,3,short,short
556,0.5545137524604797,24.86144534266801,False,12,short,short
557,0.4370239078998565,36.75554427188265,False,25,short,medium
558,0.5746341943740845,8.393517879869705,False,7,short,short
559,0.8201218247413635,47.53287040573178,False,7,short,short
560,0.4625564217567444,16.843200896873192,False,2,short,short
561,0.5763158798217773,37.500210684167534,False,3,short,short
562,0.3172941207885742,8.735251155364503,False,4,short,short
563,0.3242971003055572,27.773595337924085,False,5,short,short
564,0.7549906969070435,25.822082604823056,False,3,short,short
565,0.7677538990974426,49.27906319405166,False,8,short,short
566,0.131698340177536,0.0,False,14,short,medium
567,0.8895525336265564,52.403147372507355,False,6,short,short
568,0.3785261213779449,13.11273183374789,False,7,short,short
569,0.6472851634025574,59.203383689282006,False,8,short,short
570,0.8565213084220886,41.97798310112464,False,8,short,short
571,0.386536955833435,5.157231212989097,False,6,short,short
572,0.5199918150901794,34.023309041033045,False,25,short,medium
573,0.455875962972641,20.26637438210558,False,11,short,short
574,0.5565301775932312,13.084115755537448,False,9,short,short
575,0.3803843855857849,5.120924912166027,False,4,short,short
576,0.412244588136673,18.142059534271823,False,14,short,medium
577,0.1325612217187881,0.0,False,8,short,short
578,0.578374445438385,28.980575042950623,False,3,short,short
579,0.4531591534614563,3.1645569620253164,False,4,short,short
580,0.4972703754901886,25.967647120549735,False,8,short,short
581,0.6443559527397156,31.11467457339108,False,14,short,medium
582,0.6580323576927185,29.67749958592208,False,14,short,medium
583,0.4337780773639679,0.0,True,1,short,short
584,0.8171006441116333,62.242889919406174,False,29,short,medium
585,0.5429090857505798,14.06847519156195,False,13,short,medium
586,0.5852064490318298,13.577897752746528,False,18,short,medium
587,0.6484807133674622,41.01094036641818,False,27,short,medium
588,0.4371514618396759,12.98257962143434,False,5,short,short
589,0.3183638155460357,6.498086500514276,False,7,short,short
590,0.3758802115917206,9.784965874037852,False,7,short,short
591,0.3770261108875274,19.740841969702725,False,6,short,short
592,0.4055804908275604,8.993948596244948,False,9,short,short
593,0.4662065804004669,0.0,True,1,short,short
594,0.8683065176010132,37.97333745663994,True,2,short,short
595,0.1574248522520065,0.0,True,3,short,short
596,0.45398610830307,1.1363636363636365,False,2,short,short
597,0.6012884378433228,18.21641994819317,False,6,short,short
598,0.7439026236534119,19.849134810309874,False,3,short,short
599,0.5387098789215088,5.017964783086378,False,5,short,short
600,0.3896458148956299,2.815315315315315,False,5,short,short
601,0.4141011536121368,0.0,False,1,short,short
602,0.3916631639003753,12.903591453440894,False,9,short,short
603,0.4179432094097137,28.150146724314396,False,11,short,short
604,0.4233632683753967,14.446040403385286,False,19,short,medium
605,0.3875268697738647,9.750869415397617,True,1,short,short
606,0.8237578272819519,49.18119552839211,False,17,short,medium
607,0.5479685068130493,17.44395766054378,False,29,short,medium
608,0.763188898563385,53.38597670053331,False,37,long,medium
609,0.4663436710834503,41.201589796688125,False,34,long,medium
610,0.5470156073570251,44.84190498694447,False,39,long,long
611,0.8581270575523376,82.16417660854056,False,5,short,short
612,0.4306053221225738,12.519858987136592,True,1,short,short
613,0.5966896414756775,33.581411170784214,True,1,short,short
614,0.4050332605838775,25.693055779387304,False,14,short,medium
615,0.770537793636322,39.396452656007405,False,21,short,medium
616,0.4332298338413238,5.537974683544303,False,3,short,short
617,0.4046806395053863,33.82089224500486,False,19,short,medium
618,0.4376342594623565,10.91557369978456,False,4,short,short
619,0.213744044303894,4.806025932366353,False,3,short,short
620,0.6044691801071167,41.48827757515361,False,45,long,long
621,0.4052973091602325,3.3333333333333335,False,4,short,short
622,0.4553159773349762,36.400973644465786,False,19,short,medium
623,0.4263002872467041,22.47081148997487,False,8,short,short
624,0.4825294911861419,30.799126368896815,False,23,short,medium
625,0.4495572745800018,16.23325651263647,False,6,short,short
626,0.6077657341957092,45.32270027982512,False,11,short,short
627,0.4916945397853851,35.65701792016296,False,30,short,medium
628,0.4727790057659149,23.701640762512778,False,23,short,medium
629,0.5712162852287292,40.02390617531327,False,17,short,medium
630,0.7150809168815613,30.656767345360535,False,8,short,short
631,0.3828664124011993,8.243011948329274,False,8,short,short
632,0.407840222120285,17.209062049415643,False,14,short,medium
633,0.4041788876056671,14.099550989624806,False,6,short,short
634,0.3693684041500091,25.92869550382752,False,6,short,short
635,0.3725886642932892,23.421190689060953,False,15,short,medium
636,0.9255281090736388,68.39420910843486,False,8,short,short
637,0.7148131132125854,37.81568767245638,False,17,short,medium
638,0.5454739332199097,31.014255934046325,False,22,short,medium
639,0.3292010128498077,4.220608211127436,False,8,short,short
640,0.4350874423980713,20.091411706383024,False,14,short,medium
641,0.4435134828090668,27.67935268162337,False,14,short,medium
642,0.5759195685386658,40.86429849681741,False,31,short,medium
643,0.6663942933082581,27.194749065970036,False,23,short,medium
644,0.4240747690200805,23.806304246501977,False,23,short,medium
645,0.6821683049201965,33.20493991499466,False,25,short,medium
646,0.3949473202228546,7.96547965942098,False,6,short,short
647,0.4590045511722564,15.628146784195188,False,32,short,medium
648,0.7890645265579224,58.93803789333795,False,38,long,long
649,0.5083569884300232,10.827733850097152,False,2,short,short
650,0.9335501790046692,66.32351339928047,False,8,short,short
651,0.5274444818496704,4.355157712858341,False,5,short,short
652,0.905463933944702,57.19957576356052,False,8,short,short
653,0.8031290173530579,51.72953201460304,False,20,short,medium
654,0.4484666287899017,11.477613138606513,False,8,short,short
655,0.7625638842582703,42.82770839444299,False,49,long,long
656,0.59787917137146,46.42032263753147,False,18,short,medium
657,0.8597066402435303,22.55034888997218,True,2,short,short
658,0.4077067077159881,1.6666666666666663,True,2,short,short
659,0.661190927028656,3.3333333333333335,True,1,short,short
660,0.5199329257011414,16.68947773228596,True,3,short,short
661,0.5972126126289368,4.094281281697054,True,3,short,short
662,0.5839090943336487,4.094281281697054,True,3,short,short
663,0.661190927028656,3.3333333333333335,True,1,short,short
664,0.6344661712646484,52.294913497020126,False,22,short,medium
665,0.8186125159263611,57.24641960192427,False,53,long,long
666,0.5333645939826965,17.876835053888033,False,3,short,short
667,0.6280055642127991,32.43664062276585,False,5,short,short
668,0.8350597620010376,58.50353243893602,False,49,long,long
669,0.7924318909645081,56.3362695043093,False,11,short,short
670,0.724025309085846,37.35040921262623,False,12,short,short
671,0.8130003213882446,45.52563229237786,False,56,long,long
672,0.6156590580940247,52.73314775812871,False,23,short,medium
673,0.8559800982475281,57.8562376707661,False,10,short,short
674,0.1208924353122711,0.0,False,5,short,short
675,0.1413380205631256,0.0,False,3,short,short
676,0.5913593173027039,19.24685822275517,False,26,short,medium
677,0.4385484158992767,17.47924295461666,False,3,short,short
678,0.4516039192676544,12.298154754352892,False,4,short,short
679,0.3974083662033081,12.709783478709152,False,6,short,short
680,0.4323392808437347,15.110376067339589,False,4,short,short
681,0.6993223428726196,47.29310190359144,False,63,long,long
682,0.6534112095832825,42.27459009495636,False,92,long,long
683,0.7651968598365784,60.55253583755158,False,87,long,long
684,0.8211924433708191,63.26847833269762,False,55,long,long
685,0.4130750000476837,21.2109453856237,False,82,long,long
686,0.8346322178840637,74.1410696787298,False,67,long,long
687,0.6615301966667175,36.12775403886074,False,83,long,long
688,0.8502886295318604,63.60696048211357,False,67,long,long
689,0.5960326194763184,35.77200558662936,False,112,long,long
690,0.8011012673377991,58.28820317210126,False,51,long,long
691,0.8009330630302429,45.14080163836586,False,79,long,long
692,0.850052535533905,58.16677017360886,False,53,long,long
693,0.6829430460929871,44.3184837885544,False,133,long,long
694,0.8561834692955017,61.573547297507545,False,80,long,long
695,0.6871222853660583,51.83410501625409,False,68,long,long
696,0.6201794743537903,41.5068682427995,False,74,long,long
697,0.7781798839569092,55.4188748369019,False,68,long,long
698,0.8173215389251709,62.67860627418289,False,64,long,long
699,0.62553870677948,49.315038908743894,False,56,long,long
700,0.7452163100242615,46.06183109634811,False,100,long,long
701,0.787821352481842,51.181749373067085,False,100,long,long
702,0.7465466856956482,52.92022037084861,False,67,long,long
703,0.7514244914054871,39.74698042819155,False,97,long,long
704,0.7418259382247925,45.50578107825914,False,100,long,long
705,0.5116042494773865,36.37206901496504,False,98,long,long
706,0.6440266370773315,39.01461881060817,False,43,long,long
707,0.8043798804283142,61.22822709859753,False,76,long,long
708,0.5233628153800964,23.827600009741364,False,82,long,long
709,0.6169907450675964,45.19352111814676,False,105,long,long
710,0.6693623065948486,52.71700263967753,False,73,long,long
711,0.7105172276496887,73.44515831912362,False,44,long,long
712,0.667098879814148,35.62516190981712,False,62,long,long
713,0.8576962947845459,65.33535097153765,False,114,long,long
714,0.4898734986782074,53.72347596885917,False,25,short,medium
715,0.9028571248054504,81.62556073907339,False,52,long,long
716,0.5757912993431091,44.60456033060454,False,86,long,long
717,0.727266252040863,51.95823093449759,False,82,long,long
718,0.5955415964126587,39.970377405224134,False,52,long,long
719,0.5793928503990173,47.51577781474618,False,85,long,long
720,0.7694231867790222,57.14936355170339,False,57,long,long
721,0.6836187243461609,54.10429151287668,False,63,long,long
722,0.6018436551094055,43.86592550169286,False,88,long,long
723,0.606870710849762,46.19504901923288,False,82,long,long
724,0.7163566946983337,51.335961455320465,False,96,long,long
725,0.7941868901252747,61.79995408252631,False,57,long,long
726,0.7953053116798401,54.292319905046135,False,109,long,long
727,0.6898128390312195,51.36168549804473,False,53,long,long
728,0.640991747379303,57.4999176107608,False,57,long,long
729,0.3955887854099273,28.86921263629651,False,67,long,long
730,0.8807117342948914,68.65915403980485,False,85,long,long
731,0.5130695700645447,49.67982620696406,False,51,long,long
732,0.7891107201576233,50.77644015811007,False,39,long,long
733,0.8796042203903198,50.24468859629404,False,43,long,long
734,0.594085156917572,40.60382699230524,False,50,long,long
735,0.7475362420082092,48.225130520581274,False,61,long,long
736,0.8414676785469055,57.12351526379762,False,78,long,long
737,0.6937078833580017,39.43293500904673,False,41,long,long
738,0.7023410797119141,43.20303999310408,False,90,long,long
739,0.7121458649635315,50.87916727212358,False,99,long,long
740,0.779224157333374,62.83377392079033,False,47,long,long
741,0.6044045686721802,51.53675779595704,False,88,long,long
742,0.6073803901672363,16.839423324213268,False,32,short,medium
743,0.6250148415565491,41.73872317533469,False,45,long,long
744,0.6492847800254822,48.37245229104401,False,84,long,long
745,0.6415107846260071,41.72654195236399,False,59,long,long
746,0.8176822662353516,53.389272154640786,False,79,long,long
747,0.7442105412483215,54.84317977957033,False,85,long,long
748,0.8555977940559387,57.54679803306034,False,97,long,long
749,0.8519927859306335,65.7957005882127,False,75,long,long
750,0.7716614603996277,57.43523748131685,False,51,long,long
751,0.7196748852729797,59.321709567634265,False,55,long,long
752,0.6693090796470642,35.91343112563557,False,30,short,medium
753,0.4537483751773834,38.53958810524467,False,53,long,long
754,0.8466289043426514,58.13217992149413,False,119,long,long
755,0.5212910771369934,42.01840648467169,False,65,long,long
756,0.8073635697364807,59.298294613924995,False,66,long,long
757,0.6335991024971008,55.5793924971996,False,111,long,long
758,0.451166421175003,35.832990326681,False,77,long,long
759,0.7560678720474243,41.50777490363043,False,27,short,medium
760,0.4577681124210357,50.76333961263292,False,43,long,long
761,0.7726045250892639,55.4245233147857,False,56,long,long
762,0.8256204724311829,56.01009019705083,False,104,long,long
763,0.7247455716133118,62.377653471406326,False,68,long,long
764,0.5169525146484375,40.71397879003861,False,57,long,long
765,0.8786117434501648,57.17634235654124,False,78,long,long
766,0.5055205225944519,19.46549475640577,False,168,long,long
767,0.7497768998146057,48.2303099438979,False,112,long,long
768,0.6079505681991577,37.472011043271635,False,75,long,long
769,0.8709615468978882,62.51890685647401,False,103,long,long
770,0.5997306108474731,28.813702487275787,False,49,long,long
771,0.4825702011585235,30.30404454623327,False,118,long,long
772,0.8537576794624329,60.9718617785925,False,74,long,long
773,0.5394068360328674,32.13776645620089,False,51,long,long
774,0.7616549134254456,47.45644507535583,False,63,long,long
775,0.7912643551826477,58.80186870977686,False,77,long,long
776,0.6188603043556213,54.90472382738238,False,59,long,long
777,0.6055243611335754,47.07917313882077,False,67,long,long
778,0.8331959843635559,53.34348353181231,False,45,long,long
779,0.8125572800636292,56.36061223850574,False,65,long,long
780,0.8706547617912292,49.9526860576714,False,89,long,long
781,0.7561470866203308,49.02785222457719,False,59,long,long
782,0.4967378079891205,26.51843419967274,False,33,long,medium
783,0.7427433729171753,50.94835415684755,False,67,long,long
784,0.7241674661636353,49.01075780558371,False,70,long,long
785,0.7736921310424805,44.098908718165205,False,83,long,long
786,0.7429425120353699,47.493544804179216,False,62,long,long
787,0.837500810623169,47.82014338748005,False,76,long,long
788,0.7663124799728394,53.04391073161068,False,74,long,long
789,0.7398061156272888,42.79159033353648,False,47,long,long
790,0.6734273433685303,53.59448932430342,False,71,long,long
791,0.7213801741600037,39.455121860602326,False,150,long,long
792,0.4060167372226715,2.1484578151183884,False,2,short,short
793,0.7707780003547668,53.21615890176502,False,124,long,long
794,0.7545068264007568,10.36939078914989,False,5,short,short
795,0.7449741959571838,42.121233833814934,False,113,long,long
796,0.6176217794418335,42.76205241476177,False,105,long,long
797,0.6196327209472656,50.13037911783672,False,133,long,long
798,0.469639241695404,18.31288932919325,False,77,long,long
799,0.58929044008255,39.901048407713674,False,101,long,long
800,0.5300707221031189,44.23530178441111,False,101,long,long
801,0.5840327143669128,42.47915274235011,False,113,long,long
802,0.6780775785446167,44.954786885769934,False,108,long,long
803,0.7604637742042542,42.80737584349525,False,66,long,long
804,0.6977725625038147,40.73375016994935,False,86,long,long
805,0.4512496888637543,23.00929883029379,False,176,long,long
806,0.7255324125289917,41.15538409724771,False,108,long,long
807,0.5145707726478577,9.155469084235088,False,1,short,short
808,0.6913638114929199,15.97190629969705,False,5,short,short
809,0.6982859969139099,42.24561969832893,False,146,long,long
810,0.5787635445594788,47.59003347551987,False,79,long,long
811,0.7463434338569641,50.8184431092183,False,70,long,long
812,0.4896230697631836,41.863726686186,False,138,long,long
813,0.5472091436386108,39.4405430618743,False,70,long,long
814,0.5951204895973206,45.07082680228368,False,51,long,long
815,0.2782178223133087,1.2715340442986052,False,9,short,short
816,0.4155632555484772,26.159718286084395,False,16,short,medium
817,0.3523055016994476,4.38658444712881,False,6,short,short
818,0.762435257434845,52.34650700291542,False,55,long,long
819,0.4733811914920807,16.60703128888425,False,14,short,medium
820,0.5427093505859375,48.059968499645024,False,41,long,long
821,0.4236859381198883,25.835228942290573,False,12,short,short
822,0.7352744936943054,44.21681727497315,False,5,short,short
823,0.5105199813842773,30.47204843595683,False,12,short,short
824,0.5126413702964783,47.553030066841224,False,54,long,long
825,0.4607334434986114,20.97075401791261,False,33,long,medium
826,0.4992561042308807,17.793342767352588,False,39,long,long
827,0.5064491033554077,31.356563930401787,False,27,short,medium
828,0.5161343216896057,35.743583516576635,False,58,long,long
829,0.6760094165802002,44.79367328819958,False,78,long,long
830,0.3375308215618133,32.63533064871853,False,34,long,medium
831,0.7273704409599304,56.073341989797754,False,42,long,long
832,0.5439103245735168,50.01129275809119,False,13,short,medium
833,0.3394812643527984,11.220967587391602,False,6,short,short
834,0.4681388437747955,4.659090909090908,False,2,short,short
835,0.3475208878517151,7.936489032032339,False,8,short,short
836,0.5700080990791321,17.585524044730903,False,30,short,medium
837,0.7862546443939209,49.72499068589073,False,45,long,long
838,0.3511710166931152,4.434104535041257,False,2,short,short
839,0.7287372350692749,50.178038193465454,False,61,long,long
840,0.8086958527565002,52.48096911933568,False,27,short,medium
841,0.443772405385971,35.5555616709663,False,30,short,medium
842,0.756927490234375,47.20551598187287,False,94,long,long
843,0.7465218305587769,42.67112714872241,False,92,long,long
844,0.5616365671157837,42.318231333724995,False,46,long,long
845,0.3643943071365356,2.148129462146241,False,7,short,short
846,0.3153862655162811,3.218435590211032,False,4,short,short
847,0.2861455976963043,4.62962962962963,False,4,short,short
848,0.7199739813804626,33.431184490352386,False,59,long,long
849,0.5586940050125122,49.01401875954837,False,35,long,medium
850,0.7803378105163574,58.70651796939998,False,45,long,long
851,0.8218945860862732,40.493806814143866,False,32,short,medium
852,0.7335256934165955,54.915557516476774,False,91,long,long
853,0.5821191668510437,38.697928411002174,False,58,long,long
854,0.8242639303207397,41.25385319330488,False,42,long,long
855,0.4069762229919433,42.31125862877948,False,50,long,long
856,0.8397103548049927,43.63215109922674,False,63,long,long
857,0.359744518995285,16.588821034261752,False,7,short,short
858,0.3217533528804779,24.40756044731969,False,34,long,medium
859,0.4787316024303436,29.20904337314003,False,57,long,long
860,0.3406079113483429,17.685520153606824,False,66,long,long
861,0.532677948474884,37.17938470437027,False,31,short,medium
862,0.5468214154243469,25.149830130956012,False,11,short,short
863,0.5804994702339172,36.7878112502972,False,25,short,medium
864,0.5988100171089172,45.40811821540767,False,32,short,medium
865,0.4596892595291137,36.564311553129755,False,16,short,medium
866,0.6946384310722351,37.795783297990745,False,13,short,medium
867,0.548556923866272,35.02473901211951,False,62,long,long
868,0.4216890633106231,26.02341896640773,False,12,short,short
869,0.7416552305221558,56.108895957169345,False,73,long,long
870,0.786263644695282,31.837733101789688,False,16,short,medium
871,0.3961849212646484,2.164632568198106,False,1,short,short
872,0.3166085183620453,39.84364086837559,False,41,long,long
873,0.7992026209831238,54.36063848097541,False,41,long,long
874,0.438405841588974,13.571709939454212,False,39,long,long
875,0.7572101950645447,49.12928953736448,False,54,long,long
876,0.7145418524742126,48.44755002424508,False,56,long,long
877,0.6684842109680176,38.70936429295955,False,38,long,long
878,0.7668432593345642,43.469004317978325,False,51,long,long
879,0.5983418822288513,36.00140103863564,False,24,short,medium
880,0.5579888224601746,32.6990869926226,False,25,short,medium
881,0.7509785890579224,58.90762114762781,False,39,long,long
882,0.769833505153656,35.84871711348793,False,56,long,long
883,0.5843626856803894,26.555204348042516,False,3,short,short
884,0.9400436282157898,51.81301348290512,False,7,short,short
885,0.7963073253631592,56.88563846114849,False,51,long,long
886,0.7920585870742798,48.15362263683138,False,53,long,long
887,0.4421142041683197,10.42083017320234,False,13,short,medium
888,0.4663165211677551,6.648936170212766,False,4,short,short
889,0.5787073969841003,53.80127073465511,False,67,long,long
890,0.5597913861274719,30.22289090050411,False,30,short,medium
891,0.41399747133255,47.15795587398756,False,19,short,medium
892,0.4010405242443084,21.104748337759847,False,28,short,medium
893,0.4244880974292755,21.197063083092548,False,49,long,long
894,0.3524216115474701,24.27341708538571,False,20,short,medium
895,0.3869552314281463,16.691682666801714,False,14,short,medium
896,0.7244685292243958,46.36491372619007,False,44,long,long
897,0.7000042200088501,39.92690238925361,False,82,long,long
898,0.3718396425247192,39.8372557553174,False,30,short,medium
899,0.343422919511795,25.839594136262445,False,14,short,medium
900,0.3919287025928497,19.69682652900144,False,18,short,medium
901,0.672145426273346,45.63233556628003,False,29,short,medium
902,0.7792251110076904,44.79306785811426,False,47,long,long
903,0.6555823087692261,46.48928254684596,False,44,long,long
904,0.4246242940425873,35.4204361063637,False,22,short,medium
905,0.3705316483974457,31.445146616788985,False,28,short,medium
906,0.8116719722747803,35.745596554012565,False,15,short,medium
907,0.7370461821556091,48.473946913114965,False,65,long,long
908,0.5282301306724548,34.639938696847025,False,26,short,medium
909,0.7229540944099426,11.511511658260869,False,5,short,short
910,0.4215352833271026,23.27690901196817,False,6,short,short
911,0.4072044789791107,15.43537815765596,False,6,short,short
912,0.3377973139286041,2.3294346452937424,False,1,short,short
913,0.583789587020874,49.84770141695676,False,61,long,long
914,0.3509238660335541,17.048815564260483,False,17,short,medium
915,0.3735352456569671,29.01472983467179,False,15,short,medium
916,0.7579284310340881,67.61177087448466,False,26,short,medium
917,0.3671810328960418,14.494730310778976,False,16,short,medium
918,0.4088310897350311,15.386981208822515,False,18,short,medium
919,0.4035241305828094,7.991107537215804,False,9,short,short
920,0.367037683725357,3.937563069972528,False,9,short,short
921,0.6174135804176331,40.987884106050046,False,30,short,medium
922,0.7594226002693176,55.93787600854533,False,44,long,long
923,0.7217989563941956,43.297344687029664,False,64,long,long
924,0.5038109421730042,39.059671316967574,False,19,short,medium
925,0.3963610231876373,27.978534150127476,False,24,short,medium
926,0.4669495224952698,30.850344631790545,False,15,short,medium
927,0.5053382515907288,38.66512842281732,False,25,short,medium
928,0.6587549448013306,43.837526026223834,False,29,short,medium
929,0.4093356132507324,30.21049915504584,False,33,long,medium
930,0.3352672159671783,15.459689070514768,False,17,short,medium
931,0.6882286667823792,37.48454365654496,False,11,short,short
932,0.6893320679664612,54.59978684126748,False,69,long,long
933,0.8072169423103333,33.88094430123581,False,19,short,medium
934,0.590317964553833,41.92284950982149,False,22,short,medium
935,0.233252078294754,3.28442617431927,False,27,short,medium
936,0.3403717577457428,29.83592972757875,False,18,short,medium
937,0.3435781896114349,29.021021392542835,False,14,short,medium
938,0.4303712546825409,27.798782718917735,False,22,short,medium
939,0.3586745858192444,1.9194640080087335,False,2,short,short
940,0.3691097795963287,10.113494900902603,False,1,short,short
941,0.6180731654167175,41.28397552028593,False,99,long,long
942,0.533933699131012,38.7931076631988,False,69,long,long
943,0.4189346730709076,37.80653495820742,False,12,short,short
944,0.4189247786998749,12.3917013842637,False,3,short,short
945,0.3506747782230377,5.231041426275238,False,8,short,short
946,0.9312401413917542,79.24144311694621,False,22,short,medium
947,0.4772485792636871,18.677960500801376,False,3,short,short
948,0.3872579634189605,10.100130641335411,False,7,short,short
949,0.4674030840396881,21.64123958432414,False,50,long,long
950,0.6936402916908264,41.5542989865914,False,34,long,medium
951,0.3705873191356659,28.244900001453715,False,18,short,medium
952,0.4838782846927643,38.89565984215398,False,31,short,medium
953,0.8118359446525574,43.50962229252821,False,33,long,medium
954,0.4551132917404175,34.56287451075136,False,8,short,short
955,0.4153784215450287,24.075907841375688,False,22,short,medium
956,0.4136328995227813,30.88743689876896,False,14,short,medium
957,0.7057598233222961,52.29957958927495,False,61,long,long
958,0.7697221636772156,48.2697922761286,False,51,long,long
959,0.7593474984169006,54.85841448073987,False,51,long,long
960,0.4197903573513031,19.81740468789224,False,18,short,medium
961,0.5248462557792664,38.06469057095655,False,47,long,long
962,0.384318858385086,14.159550985087485,False,35,long,medium
963,0.3146856725215912,24.76559477759151,False,35,long,medium
964,0.4142438471317291,28.768418805081712,False,10,short,short
965,0.6550952196121216,22.342318906864815,False,20,short,medium
966,0.6491345763206482,41.572486617270215,False,44,long,long
967,0.7850446105003357,50.6964132905313,False,91,long,long
968,0.7091476321220398,49.68172392448537,False,69,long,long
969,0.5039055943489075,47.80060700109867,False,24,short,medium
970,0.4348337948322296,22.881510350288327,False,38,long,long
971,0.5329693555831909,49.61312724638296,False,52,long,long
972,0.6420244574546814,44.41020611787549,False,79,long,long
973,0.4463380873203277,24.90011954962722,False,14,short,medium
974,0.5914033651351929,50.62993035446116,False,21,short,medium
975,0.7081422209739685,50.00199222813087,False,39,long,long
976,0.3409468531608581,17.63533922462202,False,20,short,medium
977,0.6338953971862793,42.73843042515217,False,76,long,long
978,0.5139181017875671,11.553872801218107,False,28,short,medium
979,0.6088742613792419,36.61193460923045,False,18,short,medium
980,0.4933424592018127,24.1082656120706,False,51,long,long
981,0.4300804436206817,24.498647718953897,False,17,short,medium
982,0.539229691028595,16.80215822096999,False,30,short,medium
983,0.5076190829277039,41.65223304975336,False,15,short,medium
984,0.6299809813499451,34.815702059691226,False,18,short,medium
985,0.6056931614875793,25.85205472570948,False,27,short,medium
986,0.4568910002708435,24.287687878973657,False,10,short,short
987,0.376045674085617,4.031527169432774,False,6,short,short
988,0.4731204211711883,16.909392492506754,False,22,short,medium
989,0.6570541262626648,49.10664255102352,False,45,long,long
990,0.5924202799797058,41.747138123710215,False,80,long,long
991,0.7826659083366394,57.75780130499433,False,40,long,long
992,0.7067597508430481,50.14511190082263,False,72,long,long
993,0.3579687774181366,2.024389552330499,False,8,short,short
994,0.5624194741249084,45.938888628505254,False,72,long,long
995,0.591596782207489,31.385763041021065,False,22,short,medium
996,0.6380916237831116,40.9063079218286,False,11,short,short
997,0.5398507714271545,33.654052193390086,False,25,short,medium
